[2025-03-16 13:42:12] [class-ss-archive-creation-job.php:97] Starting a job; no job is presently running
[2025-03-16 13:42:12] [class-ss-archive-creation-job.php:98] Here's our task list: setup, fetch_urls, transfer_files_locally, wrapup
[2025-03-16 13:42:12] [class-ss-archive-creation-job.php:116] Pushing first task to queue: setup
[2025-03-16 13:42:14] [class-ss-archive-creation-job.php:172] Current task: setup
[2025-03-16 13:42:14] [class-ss-archive-creation-job.php:182] Performing task: setup
[2025-03-16 13:42:14] [class-ss-task.php:44] Status message: [setup] Setting up
[2025-03-16 13:42:15] [class-ss-setup-task.php:33] Creating archive directory: C:\xampp\htdocs\phoenix/wp-content/uploads\simply-static\temp-files/simply-static-1-1742132532\
[2025-03-16 13:42:15] [class-ss-setup-task.php:72] Adding origin URL to queue: http://localhost/phoenix/
[2025-03-16 13:43:18] [class-ss-url-fetcher.php:103] Filesize: 645772 bytes
[2025-03-16 13:43:18] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2025-03-16 13:43:18] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/ai-media-library.min.js
[2025-03-16 13:43:18] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Admin\AppData\Local\Temp/67d6d576998ae-XneBwO.tmp to C:\xampp\htdocs\phoenix/wp-content/uploads\simply-static\temp-files/simply-static-1-1742132532/wp-content/plugins/elementor/assets/js/ai-media-library.min.js
[2025-03-16 13:43:18] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-16 13:43:18] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-16 13:43:18] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-16 13:43:18] [class-ss-page.php:119] Checking Content Identical:8bca8e45e66f560a98b8bdbfc584d475b2a1d1b5===. Value: FALSE
[2025-03-16 13:43:18] [class-ss-fetch-urls-task.php:69] URL: http://localhost/phoenix/wp-content/plugins/elementor/assets/js/ai-media-library.min.js.LICENSE.txt
[2025-03-16 13:43:18] [class-ss-task.php:58] [PAGES STATUS] Remaining:331; Total: 815
[2025-03-16 13:43:18] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-16 13:43:18] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Admin\AppData\Local\Temp/67d6d576d81bc-RDXktl.tmp
[2025-03-16 13:43:18] [class-ss-page-handler.php:38] URL Prepared:http://localhost/phoenix/wp-content/plugins/elementor/assets/js/ai-media-library.min.js.LICENSE.txt?simply_static_page=2945
[2025-03-16 13:43:18] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/phoenix/wp-content/plugins/elementor/assets/js/ai-media-library.min.js.LICENSE.txt?simply_static_page=2945
[2025-03-16 13:43:18] [class-ss-url-fetcher.php:103] Filesize: 672 bytes
[2025-03-16 13:43:18] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/plain
[2025-03-16 13:43:18] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/ai-media-library.min.js.LICENSE.txt
[2025-03-16 13:43:18] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Admin\AppData\Local\Temp/67d6d576d81bc-RDXktl.tmp to C:\xampp\htdocs\phoenix/wp-content/uploads\simply-static\temp-files/simply-static-1-1742132532/wp-content/plugins/elementor/assets/js/ai-media-library.min.js.LICENSE.txt
[2025-03-16 13:43:18] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-16 13:43:18] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-16 13:43:18] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-16 13:43:18] [class-ss-page.php:119] Checking Content Identical:3c0e9a57ae5b64450cfedeaf2228ee409c37ea0b===. Value: FALSE
[2025-03-16 13:43:18] [class-ss-fetch-urls-task.php:69] URL: http://localhost/phoenix/wp-content/plugins/elementor/assets/js/ai-unify-product-images.js
[2025-03-16 13:43:18] [class-ss-task.php:58] [PAGES STATUS] Remaining:330; Total: 815
[2025-03-16 13:43:18] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-16 13:43:18] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Admin\AppData\Local\Temp/67d6d576e5a6d-osnKmW.tmp
[2025-03-16 13:43:18] [class-ss-page-handler.php:38] URL Prepared:http://localhost/phoenix/wp-content/plugins/elementor/assets/js/ai-unify-product-images.js?simply_static_page=2946
[2025-03-16 13:43:18] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/phoenix/wp-content/plugins/elementor/assets/js/ai-unify-product-images.js?simply_static_page=2946
[2025-03-16 13:43:19] [class-ss-url-fetcher.php:103] Filesize: 2160727 bytes
[2025-03-16 13:43:19] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2025-03-16 13:43:19] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/ai-unify-product-images.js
[2025-03-16 13:43:19] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Admin\AppData\Local\Temp/67d6d576e5a6d-osnKmW.tmp to C:\xampp\htdocs\phoenix/wp-content/uploads\simply-static\temp-files/simply-static-1-1742132532/wp-content/plugins/elementor/assets/js/ai-unify-product-images.js
[2025-03-16 13:43:19] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-16 13:43:19] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-16 13:43:19] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-16 13:43:21] [class-ss-page.php:119] Checking Content Identical:0f6a21e6f2dfc114fe0dc9286f5b23abedc20eec===. Value: FALSE
[2025-03-16 13:43:21] [class-ss-fetch-urls-task.php:69] URL: http://localhost/phoenix/wp-content/plugins/elementor/assets/js/ai-unify-product-images.min.js
[2025-03-16 13:43:21] [class-ss-task.php:58] [PAGES STATUS] Remaining:329; Total: 815
[2025-03-16 13:43:21] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-16 13:43:21] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Admin\AppData\Local\Temp/67d6d579a4675-WUvZW2.tmp
[2025-03-16 13:43:21] [class-ss-page-handler.php:38] URL Prepared:http://localhost/phoenix/wp-content/plugins/elementor/assets/js/ai-unify-product-images.min.js?simply_static_page=2947
[2025-03-16 13:43:21] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/phoenix/wp-content/plugins/elementor/assets/js/ai-unify-product-images.min.js?simply_static_page=2947
[2025-03-16 13:43:21] [class-ss-url-fetcher.php:103] Filesize: 642445 bytes
[2025-03-16 13:43:21] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2025-03-16 13:43:21] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/ai-unify-product-images.min.js
[2025-03-16 13:43:21] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Admin\AppData\Local\Temp/67d6d579a4675-WUvZW2.tmp to C:\xampp\htdocs\phoenix/wp-content/uploads\simply-static\temp-files/simply-static-1-1742132532/wp-content/plugins/elementor/assets/js/ai-unify-product-images.min.js
[2025-03-16 13:43:21] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-16 13:43:21] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-16 13:43:21] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-16 13:43:22] [class-ss-page.php:119] Checking Content Identical:140da18f06398eef2fd208b3bba6911d830edf98===. Value: FALSE
[2025-03-16 13:43:22] [class-ss-fetch-urls-task.php:69] URL: http://localhost/phoenix/wp-content/plugins/elementor/assets/js/ai-unify-product-images.min.js.LICENSE.txt
[2025-03-16 13:43:22] [class-ss-task.php:58] [PAGES STATUS] Remaining:328; Total: 815
[2025-03-16 13:43:22] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-16 13:43:22] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Admin\AppData\Local\Temp/67d6d57a79d20-xNO3cg.tmp
[2025-03-16 13:43:22] [class-ss-page-handler.php:38] URL Prepared:http://localhost/phoenix/wp-content/plugins/elementor/assets/js/ai-unify-product-images.min.js.LICENSE.txt?simply_static_page=2948
[2025-03-16 13:43:22] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/phoenix/wp-content/plugins/elementor/assets/js/ai-unify-product-images.min.js.LICENSE.txt?simply_static_page=2948
[2025-03-16 13:43:22] [class-ss-url-fetcher.php:103] Filesize: 672 bytes
[2025-03-16 13:43:22] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/plain
[2025-03-16 13:43:22] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/ai-unify-product-images.min.js.LICENSE.txt
[2025-03-16 13:43:22] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Admin\AppData\Local\Temp/67d6d57a79d20-xNO3cg.tmp to C:\xampp\htdocs\phoenix/wp-content/uploads\simply-static\temp-files/simply-static-1-1742132532/wp-content/plugins/elementor/assets/js/ai-unify-product-images.min.js.LICENSE.txt
[2025-03-16 13:43:22] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-16 13:43:22] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-16 13:43:22] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-16 13:43:22] [class-ss-page.php:119] Checking Content Identical:3c0e9a57ae5b64450cfedeaf2228ee409c37ea0b===. Value: FALSE
[2025-03-16 13:43:22] [class-ss-fetch-urls-task.php:69] URL: http://localhost/phoenix/wp-content/plugins/elementor/assets/js/ai.js
[2025-03-16 13:43:22] [class-ss-task.php:58] [PAGES STATUS] Remaining:327; Total: 815
[2025-03-16 13:43:22] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-16 13:43:22] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Admin\AppData\Local\Temp/67d6d57a82dd4-XgBlWX.tmp
[2025-03-16 13:43:22] [class-ss-page-handler.php:38] URL Prepared:http://localhost/phoenix/wp-content/plugins/elementor/assets/js/ai.js?simply_static_page=2949
[2025-03-16 13:43:22] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/phoenix/wp-content/plugins/elementor/assets/js/ai.js?simply_static_page=2949
[2025-03-16 13:43:22] [class-ss-url-fetcher.php:103] Filesize: 2217357 bytes
[2025-03-16 13:43:22] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2025-03-16 13:43:22] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/ai.js
[2025-03-16 13:43:22] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Admin\AppData\Local\Temp/67d6d57a82dd4-XgBlWX.tmp to C:\xampp\htdocs\phoenix/wp-content/uploads\simply-static\temp-files/simply-static-1-1742132532/wp-content/plugins/elementor/assets/js/ai.js
[2025-03-16 13:43:22] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-16 13:43:22] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-16 13:43:22] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-16 13:43:23] [class-ss-page.php:119] Checking Content Identical:33c9296971e4c9c2bc73e6726ccc2ce4ff5576de===. Value: FALSE
[2025-03-16 13:43:23] [class-ss-fetch-urls-task.php:69] URL: http://localhost/phoenix/wp-content/plugins/elementor/assets/js/ai.min.js
[2025-03-16 13:43:23] [class-ss-task.php:58] [PAGES STATUS] Remaining:326; Total: 815
[2025-03-16 13:43:23] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-16 13:43:23] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Admin\AppData\Local\Temp/67d6d57bf0331-s73GWL.tmp
[2025-03-16 13:43:23] [class-ss-page-handler.php:38] URL Prepared:http://localhost/phoenix/wp-content/plugins/elementor/assets/js/ai.min.js?simply_static_page=2950
[2025-03-16 13:43:23] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/phoenix/wp-content/plugins/elementor/assets/js/ai.min.js?simply_static_page=2950
[2025-03-16 13:43:24] [class-ss-url-fetcher.php:103] Filesize: 667287 bytes
[2025-03-16 13:43:24] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2025-03-16 13:43:24] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/ai.min.js
[2025-03-16 13:43:24] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Admin\AppData\Local\Temp/67d6d57bf0331-s73GWL.tmp to C:\xampp\htdocs\phoenix/wp-content/uploads\simply-static\temp-files/simply-static-1-1742132532/wp-content/plugins/elementor/assets/js/ai.min.js
[2025-03-16 13:43:24] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-16 13:43:24] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-16 13:43:24] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-16 13:43:24] [class-ss-page.php:119] Checking Content Identical:971e43ad9f11f200757398bf473fbcd53017a729===. Value: FALSE
[2025-03-16 13:43:24] [class-ss-fetch-urls-task.php:69] URL: http://localhost/phoenix/wp-content/plugins/elementor/assets/js/ai.min.js.LICENSE.txt
[2025-03-16 13:43:24] [class-ss-task.php:58] [PAGES STATUS] Remaining:325; Total: 815
[2025-03-16 13:43:24] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-16 13:43:24] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Admin\AppData\Local\Temp/67d6d57c3a4de-YbGgus.tmp
[2025-03-16 13:43:24] [class-ss-page-handler.php:38] URL Prepared:http://localhost/phoenix/wp-content/plugins/elementor/assets/js/ai.min.js.LICENSE.txt?simply_static_page=2951
[2025-03-16 13:43:24] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/phoenix/wp-content/plugins/elementor/assets/js/ai.min.js.LICENSE.txt?simply_static_page=2951
[2025-03-16 13:43:24] [class-ss-url-fetcher.php:103] Filesize: 672 bytes
[2025-03-16 13:43:24] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/plain
[2025-03-16 13:43:24] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/ai.min.js.LICENSE.txt
[2025-03-16 13:43:24] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Admin\AppData\Local\Temp/67d6d57c3a4de-YbGgus.tmp to C:\xampp\htdocs\phoenix/wp-content/uploads\simply-static\temp-files/simply-static-1-1742132532/wp-content/plugins/elementor/assets/js/ai.min.js.LICENSE.txt
[2025-03-16 13:43:24] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-16 13:43:24] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-16 13:43:24] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-16 13:43:24] [class-ss-page.php:119] Checking Content Identical:3c0e9a57ae5b64450cfedeaf2228ee409c37ea0b===. Value: FALSE
[2025-03-16 13:43:24] [class-ss-fetch-urls-task.php:69] URL: http://localhost/phoenix/wp-content/plugins/elementor/assets/js/alert.42cc1d522ef5c60bf874.bundle.min.js
[2025-03-16 13:43:24] [class-ss-task.php:58] [PAGES STATUS] Remaining:324; Total: 815
[2025-03-16 13:43:24] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-16 13:43:24] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Admin\AppData\Local\Temp/67d6d57c428e4-JHKbQq.tmp
[2025-03-16 13:43:24] [class-ss-page-handler.php:38] URL Prepared:http://localhost/phoenix/wp-content/plugins/elementor/assets/js/alert.42cc1d522ef5c60bf874.bundle.min.js?simply_static_page=2952
[2025-03-16 13:43:24] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/phoenix/wp-content/plugins/elementor/assets/js/alert.42cc1d522ef5c60bf874.bundle.min.js?simply_static_page=2952
[2025-03-16 13:43:24] [class-ss-url-fetcher.php:103] Filesize: 658 bytes
[2025-03-16 13:43:24] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2025-03-16 13:43:24] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/alert.42cc1d522ef5c60bf874.bundle.min.js
[2025-03-16 13:43:24] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Admin\AppData\Local\Temp/67d6d57c428e4-JHKbQq.tmp to C:\xampp\htdocs\phoenix/wp-content/uploads\simply-static\temp-files/simply-static-1-1742132532/wp-content/plugins/elementor/assets/js/alert.42cc1d522ef5c60bf874.bundle.min.js
[2025-03-16 13:43:24] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-16 13:43:24] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-16 13:43:24] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-16 13:43:24] [class-ss-page.php:119] Checking Content Identical:b83bd3f40321d37fe7205a37a74629cacd133d5a===. Value: FALSE
[2025-03-16 13:43:24] [class-ss-fetch-urls-task.php:69] URL: http://localhost/phoenix/wp-content/plugins/elementor/assets/js/alert.b696182ec6f18a35bc69.bundle.js
[2025-03-16 13:43:24] [class-ss-task.php:58] [PAGES STATUS] Remaining:323; Total: 815
[2025-03-16 13:43:24] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-16 13:43:24] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Admin\AppData\Local\Temp/67d6d57c4a7a5-ucAs5E.tmp
[2025-03-16 13:43:24] [class-ss-page-handler.php:38] URL Prepared:http://localhost/phoenix/wp-content/plugins/elementor/assets/js/alert.b696182ec6f18a35bc69.bundle.js?simply_static_page=2953
[2025-03-16 13:43:24] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/phoenix/wp-content/plugins/elementor/assets/js/alert.b696182ec6f18a35bc69.bundle.js?simply_static_page=2953
[2025-03-16 13:43:24] [class-ss-url-fetcher.php:103] Filesize: 1445 bytes
[2025-03-16 13:43:24] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2025-03-16 13:43:24] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/alert.b696182ec6f18a35bc69.bundle.js
[2025-03-16 13:43:24] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Admin\AppData\Local\Temp/67d6d57c4a7a5-ucAs5E.tmp to C:\xampp\htdocs\phoenix/wp-content/uploads\simply-static\temp-files/simply-static-1-1742132532/wp-content/plugins/elementor/assets/js/alert.b696182ec6f18a35bc69.bundle.js
[2025-03-16 13:43:24] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-16 13:43:24] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-16 13:43:24] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-16 13:43:24] [class-ss-page.php:119] Checking Content Identical:4678017c8fe4a1ba47695c27d37627169be9221c===. Value: FALSE
[2025-03-16 13:43:24] [class-ss-fetch-urls-task.php:69] URL: http://localhost/phoenix/wp-content/plugins/elementor/assets/js/announcements-app.js
[2025-03-16 13:43:24] [class-ss-task.php:58] [PAGES STATUS] Remaining:322; Total: 815
[2025-03-16 13:43:24] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-16 13:43:24] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Admin\AppData\Local\Temp/67d6d57c5266c-x8kHEl.tmp
[2025-03-16 13:43:24] [class-ss-page-handler.php:38] URL Prepared:http://localhost/phoenix/wp-content/plugins/elementor/assets/js/announcements-app.js?simply_static_page=2954
[2025-03-16 13:43:24] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/phoenix/wp-content/plugins/elementor/assets/js/announcements-app.js?simply_static_page=2954
[2025-03-16 13:43:24] [class-ss-url-fetcher.php:103] Filesize: 101111 bytes
[2025-03-16 13:43:24] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2025-03-16 13:43:24] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/announcements-app.js
